日期,开盘,收盘,涨跌额,涨跌幅,最低,最高,成交量(手),成交金额(万),换手率
2006-08-14,1275.14,1245.72,-29.93,-2.35%,1241.95,1279.31,16444468,987053.06,-
2006-08-15,1243.16,1265.86,20.14,1.62%,1239.91,1265.86,14319360,859250.38,-
2006-08-16,1266.82,1283.57,17.7,1.40%,1262.54,1283.57,20802744,1226702.0,-
2006-08-17,1280.28,1271.63,-11.94,-0.93%,1263.93,1280.28,15457905,884386.62,-
2006-08-18,1270.22,1267.87,-3.76,-0.30%,1265.82,1280.83,13964524,795134.12,-
2006-08-21,1235.43,1270.56,2.7,0.21%,1229.17,1270.67,15064765,866163.12,-
2006-08-22,1270.1,1285.27,14.71,1.16%,1269.1,1289.02,17200942,1122412.12,-
2006-08-23,1284.82,1285.68,0.41,0.03%,1282.84,1294.82,19092876,1221559.12,-
2006-08-24,1284.83,1292.4,6.72,0.52%,1274.56,1292.4,15081306,941660.56,-
2006-08-25,1293.5,1295.44,3.04,0.23%,1292.45,1301.75,18557936,1158628.0,-
2006-08-28,1298.46,1325.89,30.46,2.35%,1298.36,1325.89,26183290,1664098.62,-
2006-08-29,1328.61,1330.16,4.26,0.32%,1327.0,1349.2,31766376,2055859.88,-
2006-08-30,1328.37,1334.67,4.52,0.34%,1319.82,1336.39,21139948,1299458.25,-
2006-08-31,1335.59,1338.69,4.02,0.30%,1331.29,1342.79,23188276,1393200.12,-
2006-09-01,1339.31,1318.1,-20.59,-1.54%,1314.57,1340.12,25033688,1483225.25,-
2006-09-04,1315.71,1337.24,19.14,1.45%,1315.61,1337.24,21095340,1247037.38,-
2006-09-05,1339.59,1340.68,3.44,0.26%,1334.72,1345.71,26868108,1595967.0,-
2006-09-06,1341.4,1346.37,5.68,0.42%,1331.85,1346.37,23153112,1379960.38,-
2006-09-07,1348.17,1328.38,-17.99,-1.34%,1323.98,1348.28,21886448,1305500.0,-
2006-09-08,1327.56,1332.15,3.78,0.28%,1326.25,1334.73,17230274,1015779.44,-
2006-09-11,1331.89,1338.76,6.6,0.50%,1319.21,1338.76,20947266,1283928.62,-
2006-09-12,1338.81,1347.64,8.88,0.66%,1337.3,1350.53,27301890,1578725.75,-
2006-09-13,1348.85,1338.39,-9.25,-0.69%,1337.46,1356.86,32821192,1870175.0,-
2006-09-14,1338.35,1338.28,-0.11,-0.01%,1323.8,1345.59,22217286,1367951.75,-
2006-09-15,1338.41,1362.32,24.04,1.80%,1338.14,1362.4,36057148,1959462.88,-
2006-09-18,1367.65,1375.56,13.24,0.97%,1362.14,1375.58,31454850,1818762.25,-
2006-09-19,1377.72,1378.31,2.75,0.20%,1371.43,1385.62,26648302,1594286.12,-
2006-09-20,1376.12,1378.46,0.15,0.01%,1365.72,1381.81,23445880,1401724.0,-
2006-09-21,1378.46,1387.37,8.91,0.65%,1378.46,1390.62,26094120,1602613.12,-
2006-09-22,1389.87,1374.85,-12.52,-0.90%,1373.94,1393.53,28265042,1817317.0,-
2006-09-25,1372.81,1372.4,-2.45,-0.18%,1361.61,1383.77,24584780,1549380.38,-
2006-09-26,1370.86,1357.65,-14.75,-1.07%,1351.18,1371.58,19703278,1195375.88,-
2006-09-27,1357.28,1371.12,13.47,0.99%,1355.39,1371.12,17580322,1089780.5,-
2006-09-28,1372.13,1387.0,15.89,1.16%,1369.4,1389.56,21687792,1407085.38,-
2006-09-29,1389.07,1403.27,16.26,1.17%,1389.04,1405.56,27166744,1734763.88,-
2006-10-09,1420.36,1436.07,32.81,2.34%,1418.21,1436.07,39191860,2376225.0,-
2006-10-10,1437.69,1437.24,1.17,0.08%,1426.97,1443.5,38400488,2402474.75,-
2006-10-11,1436.68,1435.91,-1.34,-0.09%,1421.81,1440.21,31617986,1859201.25,-
2006-10-12,1436.2,1426.5,-9.41,-0.66%,1423.63,1438.8,37956236,2104827.0,-
2006-10-13,1424.3,1430.88,4.38,0.31%,1420.96,1436.1,28295156,1677080.38,-
2006-10-16,1432.31,1418.52,-12.36,-0.86%,1415.49,1434.53,28492186,1734129.0,-
2006-10-17,1416.95,1414.45,-4.07,-0.29%,1410.67,1426.29,24224402,1515111.62,-
2006-10-18,1413.91,1437.59,23.15,1.64%,1413.55,1437.59,24290310,1501540.5,-
2006-10-19,1438.84,1439.38,1.78,0.12%,1433.94,1445.62,23820268,1444118.12,-
2006-10-20,1440.67,1440.18,0.81,0.06%,1436.65,1447.95,26560144,1652664.88,-
2006-10-23,1439.54,1408.71,-31.47,-2.18%,1403.01,1444.92,28950376,1771077.62,-
2006-10-24,1408.58,1440.05,31.34,2.22%,1408.58,1440.05,26189972,1615123.25,-
2006-10-25,1443.11,1446.82,6.77,0.47%,1434.81,1459.73,32204894,2117715.25,-
2006-10-26,1447.09,1456.09,9.27,0.64%,1435.28,1457.37,38466364,2130029.25,-
2006-10-27,1455.98,1439.05,-17.05,-1.17%,1433.35,1460.45,37379304,2149619.0,-
2006-10-30,1436.66,1446.24,7.19,0.50%,1428.33,1446.24,35320452,1987445.5,-
2006-10-31,1447.06,1464.47,18.23,1.26%,1447.06,1464.48,36952284,2146361.75,-
2006-11-01,1465.67,1479.41,14.94,1.02%,1461.32,1479.41,38926924,2351843.0,-
2006-11-02,1480.55,1479.66,0.25,0.02%,1464.6,1480.55,42373136,2475796.25,-
2006-11-03,1481.58,1488.29,8.64,0.58%,1480.77,1497.47,39372028,2331928.25,-
2006-11-06,1477.44,1507.89,19.6,1.32%,1472.0,1507.97,42033512,2522168.0,-
2006-11-07,1512.65,1516.1,8.21,0.54%,1491.33,1516.8,43038324,2789455.0,-
2006-11-08,1512.36,1498.17,-17.93,-1.18%,1497.01,1513.04,28722404,1914030.75,-
2006-11-09,1491.8,1524.71,26.54,1.77%,1489.2,1527.38,34030132,2228303.75,-
2006-11-10,1525.23,1504.06,-20.65,-1.35%,1493.2,1535.2,53922868,3193118.5,-
2006-11-13,1498.06,1475.78,-28.28,-1.88%,1465.63,1512.95,41653300,2517622.25,-
2006-11-14,1475.44,1493.78,18.0,1.22%,1453.26,1493.88,36307888,2202930.75,-
2006-11-15,1494.11,1534.76,40.99,2.74%,1490.87,1534.85,40589216,2613556.75,-
2006-11-16,1540.26,1533.29,-1.47,-0.10%,1531.29,1558.41,57760948,3412731.0,-
2006-11-17,1528.01,1562.08,28.8,1.88%,1521.55,1562.24,44446192,2695044.5,-
2006-11-20,1567.34,1593.16,31.07,1.99%,1567.34,1593.19,53412356,3299061.25,-
2006-11-21,1591.47,1612.25,19.09,1.20%,1568.95,1612.46,48601840,3262858.0,-
2006-11-22,1610.05,1624.03,11.78,0.73%,1600.38,1639.41,57065492,3806526.25,-
2006-11-23,1623.71,1634.91,10.89,0.67%,1618.04,1642.81,51360680,3147440.5,-
2006-11-24,1629.89,1636.58,1.67,0.10%,1611.55,1640.75,49712096,3239804.5,-
2006-11-27,1632.66,1651.8,15.22,0.93%,1627.92,1651.8,47267272,3205782.0,-
2006-11-28,1649.68,1644.01,-7.79,-0.47%,1629.82,1656.19,44762916,2950297.5,-
2006-11-29,1617.69,1667.14,23.13,1.41%,1604.81,1672.91,45578408,3089501.25,-
2006-11-30,1671.67,1714.36,47.22,2.83%,1671.67,1714.49,60216088,3986904.75,-
2006-12-01,1719.28,1729.22,14.87,0.87%,1715.79,1741.8,58413584,4104522.25,-
2006-12-04,1731.9,1780.74,51.51,2.98%,1731.9,1780.8,71434336,4694758.0,-
2006-12-05,1785.44,1794.23,13.49,0.76%,1777.43,1811.66,67202576,4725577.5,-
2006-12-06,1794.26,1779.41,-14.82,-0.83%,1717.72,1806.65,81276696,5338329.0,-
2006-12-07,1774.19,1775.71,-3.7,-0.21%,1770.57,1820.72,80487504,5138801.0,-
2006-12-08,1752.77,1711.58,-64.13,-3.61%,1710.0,1772.16,66257744,4198024.0,-
2006-12-11,1705.91,1789.92,78.34,4.58%,1705.91,1790.11,51335976,3316936.0,-
2006-12-12,1798.46,1802.79,12.86,0.72%,1772.11,1819.8,57833544,3870247.0,-
2006-12-13,1805.42,1803.86,1.07,0.06%,1779.56,1813.28,48004460,3315439.25,-
2006-12-14,1807.08,1836.14,32.29,1.79%,1805.2,1836.19,47206224,3332393.25,-
2006-12-15,1842.88,1867.64,31.49,1.72%,1832.51,1867.78,49414440,3695741.0,-
2006-12-18,1875.01,1916.11,48.47,2.60%,1875.01,1918.29,61892992,4653016.5,-
2006-12-19,1924.8,1921.44,5.34,0.28%,1882.54,1936.75,67788936,4896982.0,-
2006-12-20,1912.9,1936.55,15.1,0.79%,1893.42,1936.8,56348504,3974536.0,-
2006-12-21,1935.78,1908.98,-27.56,-1.42%,1905.72,1945.47,60225164,4343777.5,-
2006-12-22,1896.48,1895.64,-13.34,-0.70%,1880.57,1918.49,46230504,3487078.0,-
2006-12-25,1898.82,1939.1,43.46,2.29%,1898.82,1957.47,56251740,4195157.5,-
2006-12-26,1941.8,1938.24,-0.87,-0.04%,1914.97,1959.98,56967384,3910690.0,-
2006-12-27,1940.41,1982.88,44.64,2.30%,1939.55,1983.11,56005648,3896168.75,-
2006-12-28,1988.02,1979.93,-2.94,-0.15%,1964.97,2010.37,63192832,4522433.0,-
2006-12-29,1991.88,2041.05,61.11,3.09%,1991.88,2052.86,73851944,5571639.0,-
2007-01-04,2073.25,2067.09,26.05,1.28%,2054.24,2139.49,106719704,8238107.0,-
2007-01-05,2051.15,2072.88,5.79,0.28%,2030.76,2083.4,92743448,6802606.0,-
2007-01-08,2072.0,2131.56,58.67,2.83%,2071.72,2131.74,84767904,6630393.5,-
2007-01-09,2137.49,2200.09,68.53,3.22%,2128.06,2201.36,81577632,6545619.5,-
2007-01-10,2210.76,2255.97,55.88,2.54%,2194.77,2255.97,84904984,6882262.0,-
2007-01-11,2257.01,2231.63,-24.34,-1.08%,2224.37,2289.95,86276544,6873001.0,-
2007-01-12,2215.86,2173.75,-57.88,-2.59%,2159.77,2249.54,76525720,6174283.0,-
2007-01-15,2170.94,2287.34,113.6,5.23%,2170.94,2287.68,66403096,5704345.0,-
2007-01-16,2310.96,2353.87,66.53,2.91%,2297.24,2354.43,76364256,6784343.0,-
2007-01-17,2360.41,2308.93,-44.94,-1.91%,2266.34,2393.22,89015544,8000890.5,-
2007-01-18,2292.17,2317.09,8.16,0.35%,2240.21,2325.53,78648608,6989497.0,-
2007-01-19,2320.87,2396.09,79.0,3.41%,2320.87,2396.09,83334024,7353887.0,-
2007-01-22,2424.81,2491.31,95.22,3.97%,2424.81,2491.71,93893000,8187049.0,-
2007-01-23,2508.26,2508.13,16.82,0.68%,2415.11,2516.59,102337616,9281287.0,-
2007-01-24,2508.52,2536.43,28.3,1.13%,2489.93,2556.1,84433696,8027749.5,-
2007-01-25,2512.46,2452.83,-83.6,-3.30%,2449.05,2529.43,81055152,7724172.0,-
2007-01-26,2415.75,2512.92,60.09,2.45%,2356.98,2524.24,78654008,7327568.0,-
2007-01-29,2529.94,2576.92,63.99,2.55%,2521.5,2582.41,85452080,7954486.0,-
2007-01-30,2586.52,2551.88,-25.03,-0.97%,2531.78,2599.45,78211528,7348501.0,-
2007-01-31,2544.3,2385.33,-166.55,-6.53%,2367.67,2548.18,80909136,7194503.5,-
2007-02-01,2350.6,2395.17,9.84,0.41%,2310.57,2410.42,65078092,5757810.5,-
2007-02-02,2397.06,2298.0,-97.17,-4.06%,2293.28,2403.62,59377152,5353511.5,-
2007-02-05,2282.77,2271.8,-26.21,-1.14%,2247.93,2304.32,47587508,4235801.0,-
2007-02-06,2271.37,2316.04,44.24,1.95%,2198.9,2316.7,67010648,6120650.5,-
2007-02-07,2330.43,2369.79,53.75,2.32%,2330.43,2390.87,70106392,6620334.5,-
2007-02-08,2376.63,2410.6,40.81,1.72%,2354.7,2415.96,62656536,5836750.5,-
2007-02-09,2412.64,2397.25,-13.36,-0.55%,2376.02,2417.64,55515532,5130293.0,-
2007-02-12,2397.85,2485.39,88.15,3.68%,2396.79,2485.76,54992324,5170943.5,-
2007-02-13,2498.34,2522.63,37.24,1.50%,2489.66,2526.23,51528864,4822786.5,-
2007-02-14,2527.56,2588.35,65.72,2.61%,2520.53,2594.66,62777276,5846227.0,-
2007-02-15,2607.63,2668.63,80.28,3.10%,2607.63,2669.18,71631328,6741568.5,-
2007-02-16,2692.67,2676.74,8.1,0.30%,2660.49,2717.57,75908784,7159758.0,-
2007-02-26,2679.26,2707.68,30.94,1.16%,2641.12,2710.3,74531560,7098161.5,-
2007-02-27,2717.81,2457.49,-250.18,-9.24%,2454.92,2719.52,107736808,10110276.0,-
2007-02-28,2413.42,2544.57,87.08,3.54%,2413.33,2554.23,82822568,7714825.0,-
2007-03-01,2550.26,2473.54,-71.03,-2.79%,2439.5,2550.33,82159656,7429958.0,-
2007-03-02,2468.67,2508.73,35.19,1.42%,2455.82,2523.86,57946804,5422210.0,-
2007-03-05,2503.82,2475.61,-33.12,-1.32%,2409.72,2541.82,68517488,6307175.5,-
2007-03-06,2467.74,2520.29,44.69,1.81%,2452.14,2539.45,52633156,5026131.5,-
2007-03-07,2532.98,2589.44,69.14,2.74%,2532.15,2594.46,59720948,5762324.0,-
2007-03-08,2597.72,2627.63,38.19,1.47%,2565.11,2628.45,55386556,5390762.0,-
2007-03-09,2632.8,2611.39,-16.24,-0.62%,2587.49,2643.81,70411328,6793304.5,-
2007-03-12,2612.96,2616.17,4.78,0.18%,2563.37,2619.5,62468920,6043819.5,-
2007-03-13,2620.72,2640.17,24.0,0.92%,2605.23,2641.63,65788908,6206119.0,-
2007-03-14,2609.93,2597.36,-42.81,-1.62%,2546.65,2625.12,68952088,6658194.0,-
2007-03-15,2595.54,2645.55,48.19,1.86%,2595.54,2645.88,63778488,6326678.0,-
2007-03-16,2656.01,2604.23,-41.32,-1.56%,2576.32,2665.39,75331848,7477702.5,-
2007-03-19,2533.71,2659.41,55.19,2.12%,2523.3,2674.8,73983568,7294366.5,-
2007-03-20,2669.64,2672.77,13.36,0.50%,2645.25,2674.47,61249724,6174148.0,-
2007-03-21,2685.93,2702.6,29.83,1.12%,2666.89,2703.0,64612956,6836931.5,-
2007-03-22,2720.46,2711.32,8.73,0.32%,2702.41,2740.28,83308072,8603628.0,-
2007-03-23,2710.36,2716.27,4.94,0.18%,2653.79,2726.62,73911920,7630449.0,-
2007-03-26,2725.4,2764.03,47.77,1.76%,2713.93,2764.4,76074776,7779610.0,-
2007-03-27,2770.35,2784.02,19.99,0.72%,2753.02,2789.97,80725128,8401840.0,-
2007-03-28,2787.24,2797.65,13.63,0.49%,2689.11,2806.08,112209968,11214608.0,-
2007-03-29,2802.38,2783.3,-14.34,-0.51%,2782.93,2830.08,106567240,11323344.0,-
2007-03-30,2768.71,2781.78,-1.52,-0.05%,2753.15,2801.95,62950708,6653697.0,-
2007-04-02,2793.96,2850.11,68.32,2.46%,2793.96,2850.15,69247880,7668051.0,-
2007-04-03,2861.9,2888.11,38.01,1.33%,2852.57,2888.33,77014496,8709186.0,-
2007-04-04,2893.38,2911.82,23.71,0.82%,2875.69,2924.68,75506656,8845607.0,-
2007-04-05,2909.5,2945.04,33.22,1.14%,2895.42,2950.66,74138992,8519560.0,-
2007-04-06,2921.73,2972.01,26.96,0.92%,2911.05,2977.46,79102328,9304957.0,-
2007-04-09,2988.38,3038.17,66.16,2.23%,2988.38,3043.06,90901712,10621879.0,-
2007-04-10,3053.35,3081.57,43.4,1.43%,2993.11,3081.62,100888344,11970222.0,-
2007-04-11,3092.08,3121.32,39.75,1.29%,3059.28,3121.54,101669936,12421893.0,-
2007-04-12,3129.25,3176.44,55.12,1.77%,3114.91,3176.69,92535184,11843411.0,-
2007-04-13,3182.78,3169.23,-7.2,-0.23%,3154.11,3211.61,100653120,12972836.0,-
2007-04-16,3177.3,3256.0,86.76,2.74%,3177.29,3256.57,87928944,11270659.0,-
2007-04-17,3273.43,3283.6,27.61,0.85%,3182.95,3288.17,105307104,13382342.0,-
2007-04-18,3294.21,3304.5,20.9,0.64%,3244.93,3311.98,101426712,12924225.0,-
2007-04-19,3297.95,3150.3,-154.2,-4.67%,3065.28,3297.95,115270008,14383032.0,-
2007-04-20,3165.67,3289.28,138.98,4.41%,3165.67,3297.41,94469864,11862047.0,-
2007-04-23,3330.8,3431.32,142.04,4.32%,3330.8,3433.52,109958992,13758344.0,-
2007-04-24,3462.48,3445.2,13.88,0.40%,3418.3,3490.81,114643008,14941230.0,-
2007-04-25,3432.02,3448.28,3.09,0.09%,3376.08,3467.83,100580672,12908918.0,-
2007-04-26,3465.11,3493.58,45.3,1.31%,3438.88,3493.91,78997688,10780705.0,-
2007-04-27,3499.94,3470.52,-23.06,-0.66%,3436.0,3503.89,80698632,11372281.0,-
2007-04-30,3487.36,3558.71,88.19,2.54%,3478.93,3568.68,94302864,13808137.0,-
2007-05-08,3643.81,3686.03,127.32,3.58%,3618.78,3699.37,106788728,15367741.0,-
2007-05-09,3699.3,3701.28,15.25,0.41%,3556.61,3717.34,140648352,18906048.0,-
2007-05-10,3703.52,3724.51,23.23,0.63%,3671.81,3742.23,115419928,15315922.0,-
2007-05-11,3696.29,3702.61,-21.9,-0.59%,3629.71,3715.37,88961760,13377392.0,-
2007-05-14,3648.27,3734.42,31.81,0.86%,3620.86,3769.16,91098048,13715673.0,-
2007-05-15,3739.05,3604.64,-129.78,-3.48%,3600.21,3751.64,93578568,13822019.0,-
2007-05-16,3598.0,3700.29,95.65,2.65%,3557.2,3700.65,86229272,12669381.0,-
2007-05-17,3716.44,3778.6,78.32,2.12%,3705.27,3794.16,90256480,13545910.0,-
2007-05-18,3771.27,3776.63,-1.98,-0.05%,3746.24,3805.21,82418896,12074177.0,-
2007-05-21,3650.8,3831.44,54.81,1.45%,3643.08,3843.84,98478656,14512980.0,-
2007-05-22,3849.04,3870.49,39.05,1.02%,3849.04,3893.19,109618184,16132337.0,-
2007-05-23,3879.76,3938.95,68.46,1.77%,3853.91,3939.49,98523168,14749447.0,-
2007-05-24,3953.89,3919.75,-19.2,-0.49%,3858.51,3972.58,113814264,17237422.0,-
2007-05-25,3907.73,3985.25,65.5,1.67%,3888.31,3996.85,95416616,15080905.0,-
2007-05-28,4033.92,4072.58,87.33,2.19%,4027.36,4091.94,114041856,18321294.0,-
2007-05-29,4090.9,4168.29,95.71,2.35%,4079.87,4168.53,113267232,17947670.0,-
2007-05-30,3906.04,3886.46,-281.83,-6.76%,3849.7,4104.2,132739144,21031890.0,-
2007-05-31,3828.92,3927.95,41.49,1.07%,3683.56,3991.73,126078248,19367198.0,-
2007-06-01,3953.1,3803.95,-124.0,-3.16%,3780.03,4014.15,119937936,19398026.0,-
2007-06-04,3804.96,3511.43,-292.52,-7.69%,3503.94,3822.41,90531024,13129620.0,-
2007-06-05,3407.0,3634.63,123.2,3.51%,3246.73,3635.15,113768040,15076493.0,-
2007-06-06,3652.89,3677.58,42.95,1.18%,3550.74,3712.53,95951512,13593847.0,-
2007-06-07,3694.55,3802.3,124.72,3.39%,3684.46,3802.3,94190584,13722858.0,-
2007-06-08,3814.19,3837.87,35.56,0.94%,3769.15,3861.21,89074736,13665065.0,-
2007-06-11,3876.07,3931.86,94.0,2.45%,3870.23,3937.79,90982280,14051910.0,-
2007-06-12,3953.96,4036.11,104.25,2.65%,3834.02,4036.35,99389776,15810239.0,-
2007-06-13,4071.74,4118.27,82.16,2.04%,4064.15,4146.52,109452944,16590886.0,-
2007-06-14,4103.52,4075.82,-42.45,-1.03%,4022.78,4132.0,86609184,13379227.0,-
2007-06-15,4043.11,4099.38,23.56,0.58%,4025.1,4115.73,68779600,10923427.0,-
2007-06-18,4178.76,4227.57,128.19,3.13%,4177.19,4246.4,87872912,14184833.0,-
2007-06-19,4227.59,4253.0,25.43,0.60%,4186.18,4254.71,81540472,13052328.0,-
2007-06-20,4268.65,4157.6,-95.4,-2.24%,4138.33,4292.2,86863008,14106075.0,-
2007-06-21,4140.69,4197.28,39.68,0.95%,4110.96,4208.87,73739472,12178310.0,-
2007-06-22,4203.13,4051.43,-145.85,-3.47%,3970.35,4220.92,79552376,12774767.0,-
2007-06-25,4066.45,3877.59,-173.84,-4.29%,3850.84,4105.99,70031040,11343270.0,-
2007-06-26,3804.41,3928.21,50.62,1.31%,3752.93,3929.37,58885116,8786774.0,-
2007-06-27,3946.88,4040.48,112.27,2.86%,3912.2,4053.41,65290520,10213162.0,-
2007-06-28,4038.38,3858.52,-181.96,-4.50%,3857.85,4067.81,66857980,9837205.0,-
2007-06-29,3769.33,3764.08,-94.44,-2.45%,3718.16,3867.75,58920868,8852759.0,-
2007-07-02,3746.18,3757.66,-6.42,-0.17%,3644.19,3801.9,49747308,7199586.5,-
2007-07-03,3782.78,3832.23,74.57,1.98%,3744.01,3835.29,46409124,6888749.5,-
2007-07-04,3840.41,3743.58,-88.64,-2.31%,3727.56,3848.08,38233716,5905565.0,-
2007-07-05,3688.31,3537.44,-206.15,-5.51%,3535.04,3706.6,43225528,6132405.5,-
2007-07-06,3517.6,3710.28,172.85,4.89%,3475.27,3712.74,51366512,7189499.0,-
2007-07-09,3743.87,3821.3,111.02,2.99%,3722.23,3840.99,54073112,7927098.5,-
2007-07-10,3832.76,3775.62,-45.68,-1.20%,3764.25,3852.93,51907864,7718456.5,-
2007-07-11,3751.49,3789.87,14.25,0.38%,3732.29,3797.81,33628908,5153228.5,-
2007-07-12,3799.19,3816.92,27.05,0.71%,3780.03,3839.21,31368118,4596804.5,-
2007-07-13,3825.03,3820.12,3.2,0.08%,3773.93,3829.68,26893242,3861551.5,-
2007-07-16,3824.91,3697.97,-122.16,-3.20%,3697.22,3830.37,29931858,4446295.0,-
2007-07-17,3684.33,3789.65,91.68,2.48%,3650.25,3812.25,32553850,5015822.5,-
2007-07-18,3776.94,3807.57,17.92,0.47%,3756.7,3861.51,45975824,6946783.0,-
2007-07-19,3796.92,3807.0,-0.58,-0.02%,3778.51,3836.39,30258468,4572849.0,-
2007-07-20,3808.08,3971.88,164.89,4.33%,3808.08,3971.89,55271120,8155622.0,-
2007-07-23,4009.06,4156.72,184.84,4.65%,4009.06,4157.39,85276184,12582418.0,-
2007-07-24,4187.33,4161.35,4.63,0.11%,4143.59,4241.58,76090736,11202489.0,-
2007-07-25,4163.36,4255.46,94.11,2.26%,4163.35,4256.05,64597764,10177176.0,-
2007-07-26,4282.68,4303.19,47.72,1.12%,4244.08,4325.93,65490244,10398660.0,-
2007-07-27,4277.55,4307.14,3.96,0.09%,4225.03,4318.34,65021108,10591007.0,-
2007-07-30,4305.18,4410.3,103.15,2.39%,4303.73,4426.31,75441584,12108350.0,-
2007-07-31,4402.52,4460.56,50.27,1.14%,4359.59,4467.65,71375040,11885859.0,-
2007-08-01,4479.3,4290.48,-170.09,-3.81%,4271.06,4496.25,79361664,12891122.0,-
2007-08-02,4311.6,4436.19,145.71,3.40%,4303.98,4449.4,62887536,10835797.0,-
2007-08-03,4472.89,4598.38,162.19,3.66%,4472.89,4599.25,78190472,14128752.0,-
2007-08-06,4642.78,4703.98,105.61,2.30%,4623.49,4704.19,76164272,13659902.0,-
2007-08-07,4715.39,4724.55,20.56,0.44%,4634.87,4771.58,83847136,15463812.0,-
2007-08-08,4680.07,4668.09,-56.46,-1.20%,4579.4,4741.45,88988000,13547663.0,-
2007-08-09,4666.42,4777.29,109.2,2.34%,4666.2,4779.14,72025784,11719134.0,-
2007-08-10,4765.85,4726.68,-50.6,-1.06%,4631.04,4771.61,74962880,12359827.0,-
2007-08-13,4724.52,4721.19,-5.49,-0.12%,4663.2,4767.08,85763168,13718954.0,-
2007-08-14,4721.45,4795.57,74.38,1.58%,4704.15,4803.57,61157908,10553684.0,-
2007-08-15,4804.68,4798.75,3.18,0.07%,4697.97,4836.59,63466428,10990291.0,-
2007-08-16,4772.36,4721.94,-76.81,-1.60%,4665.21,4772.97,63594792,11021470.0,-
2007-08-17,4694.2,4626.58,-95.36,-2.02%,4616.97,4774.99,63652120,11156522.0,-
2007-08-20,4749.2,4885.43,258.84,5.59%,4747.27,4885.83,67812200,11925935.0,-
2007-08-21,4915.52,4972.71,87.28,1.79%,4909.84,4995.53,74440592,13290240.0,-
2007-08-22,4899.93,5051.69,78.98,1.59%,4887.14,5075.89,74028920,13872228.0,-
2007-08-23,5075.51,5135.93,84.24,1.67%,5028.12,5154.85,68051880,13087321.0,-
2007-08-24,5161.15,5217.58,81.65,1.59%,5158.03,5231.15,73769880,13454610.0,-
2007-08-27,5250.62,5243.15,25.57,0.49%,5191.28,5296.57,82631456,14937548.0,-
2007-08-28,5220.64,5251.77,8.62,0.16%,5136.61,5270.3,75066784,14041966.0,-
2007-08-29,5215.65,5171.82,-79.95,-1.52%,5138.34,5283.33,72929456,13898356.0,-
2007-08-30,5193.73,5241.23,69.41,1.34%,5176.0,5247.57,67298488,12382018.0,-
2007-08-31,5255.09,5296.81,55.58,1.06%,5219.99,5307.42,66780356,12286240.0,-
2007-09-03,5335.05,5419.17,122.36,2.31%,5335.05,5433.75,82849168,14961243.0,-
2007-09-04,5421.25,5360.33,-58.84,-1.09%,5333.49,5429.21,79914832,14768667.0,-
2007-09-05,5357.55,5363.25,2.92,0.05%,5265.06,5389.33,65364900,12274070.0,-
2007-09-06,5389.49,5412.04,48.79,0.91%,5365.5,5448.84,70608576,12858102.0,-
2007-09-07,5382.91,5294.79,-117.24,-2.17%,5284.65,5402.71,79298880,14593044.0,-
2007-09-10,5226.74,5377.22,82.43,1.56%,5182.1,5380.46,65095668,11676898.0,-
2007-09-11,5384.56,5124.09,-253.13,-4.71%,5104.35,5414.0,68806688,12724965.0,-
2007-09-12,5102.58,5202.86,78.76,1.54%,5059.46,5212.65,61572256,11377391.0,-
2007-09-13,5230.65,5349.97,147.11,2.83%,5212.03,5351.58,59746928,11893472.0,-
2007-09-14,5362.46,5397.28,47.31,0.88%,5274.22,5405.85,60295624,11873916.0,-
2007-09-17,5389.5,5498.91,101.63,1.88%,5387.68,5504.77,69403128,13140229.0,-
2007-09-18,5524.1,5476.84,-22.07,-0.40%,5405.18,5533.53,71621808,14026303.0,-
2007-09-19,5487.38,5419.27,-57.57,-1.05%,5385.42,5498.59,55880064,11013278.0,-
2007-09-20,5436.64,5494.92,75.65,1.40%,5430.31,5501.4,56712136,11372579.0,-
2007-09-21,5508.5,5468.1,-26.82,-0.49%,5357.5,5516.11,61106356,12112587.0,-
2007-09-24,5481.38,5513.9,45.8,0.84%,5400.68,5541.13,54184816,11667846.0,-
2007-09-25,5524.02,5454.62,-59.28,-1.08%,5423.52,5540.87,45326228,9549483.0,-
2007-09-26,5433.63,5361.02,-93.59,-1.72%,5338.31,5489.86,39171156,8407777.0,-
2007-09-27,5364.53,5427.66,66.64,1.24%,5338.04,5429.05,33759056,7156951.5,-
2007-09-28,5479.85,5580.81,153.16,2.82%,5479.85,5590.85,48514620,10422427.0,-
2007-10-08,5703.28,5653.14,72.32,1.30%,5617.1,5715.91,66449704,12870914.0,-
2007-10-09,5638.63,5675.93,22.79,0.40%,5582.77,5682.97,53633488,10759406.0,-
2007-10-10,5694.99,5685.76,9.83,0.17%,5653.79,5776.21,63994456,12850610.0,-
2007-10-11,5695.13,5760.08,74.32,1.31%,5650.1,5761.22,65141100,13742890.0,-
2007-10-12,5777.9,5737.22,-22.86,-0.40%,5485.56,5796.28,78001064,16058874.0,-
2007-10-15,5761.87,5821.45,84.23,1.47%,5690.07,5824.98,70682112,15505208.0,-
2007-10-16,5851.54,5877.2,55.76,0.96%,5815.61,5885.48,64692048,13509235.0,-
2007-10-17,5862.38,5824.12,-53.08,-0.90%,5797.61,5891.72,48869772,10832840.0,-
2007-10-18,5813.24,5615.75,-208.37,-3.58%,5593.99,5813.24,48595632,10649480.0,-
2007-10-19,5651.03,5614.06,-1.69,-0.03%,5563.78,5711.5,38466456,8497154.0,-
